sampno,perno,dayno,appdate,apptrips,app_activity_begin,app_activity_end,location_activity,acceleration_activity,removed_places,home_start,home_end
70046297,3,4,2019-03-02,4,0,0,1,1,1,1,1
70046297,3,5,2019-03-03,4,0,1,1,1,1,1,0
70046297,3,6,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046297,3,7,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046304,1,2,2019-02-26,4,0,0,1,1,0,0,1
70046304,1,3,2019-02-27,4,0,0,1,1,0,1,1
70046304,1,4,2019-02-28,3,0,0,1,1,0,1,0
70046304,1,5,2019-03-01,3,0,0,1,1,0,0,1
70046304,1,6,2019-03-02,2,0,0,1,1,0,1,1
70046304,1,7,2019-03-03,1,0,0,1,1,0,1,0
70046304,2,2,2019-02-26,9,0,0,1,1,0,1,0
70046304,2,3,2019-02-27,3,0,0,1,1,0,0,1
70046304,2,4,2019-02-28,9,0,0,1,1,0,1,0
70046304,2,5,2019-03-01,8,0,0,1,1,0,0,0
70046304,2,6,2019-03-02,7,0,0,1,1,1,0,0
70046304,2,7,2019-03-03,2,0,0,1,1,1,0,1
70046308,1,2,2019-03-12,3,0,0,1,1,0,1,1
70046308,1,3,2019-03-13,3,0,0,1,1,0,1,0
70046308,1,4,2019-03-14,-9,-9,-9,-9,-9,-9,-9,-9
70046308,1,5,2019-03-15,-9,-9,-9,-9,-9,-9,-9,-9
70046308,1,6,2019-03-16,-9,-9,-9,-9,-9,-9,-9,-9
70046308,1,7,2019-03-17,-9,-9,-9,-9,-9,-9,-9,-9
70046308,2,2,2019-03-12,14,0,0,1,1,12,1,1
70046308,2,3,2019-03-13,40,0,0,1,1,10,1,1
70046308,2,4,2019-03-14,31,0,0,1,1,19,1,1
70046308,2,5,2019-03-15,28,0,0,1,1,18,1,0
70046308,2,6,2019-03-16,28,0,0,1,1,33,0,1
70046308,2,7,2019-03-17,13,0,0,1,1,11,1,0
70046315,1,2,2019-02-26,12,0,0,1,1,8,1,1
70046315,1,3,2019-02-27,6,0,0,1,1,4,1,1
70046315,1,4,2019-02-28,6,0,1,1,1,4,1,1
70046315,1,5,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046315,1,6,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046315,1,7,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046316,1,2,2019-02-26,6,0,1,1,1,0,1,1
70046316,1,3,2019-02-27,-9,-9,-9,-9,-9,-9,-9,-9
70046316,1,4,2019-02-28,-9,-9,-9,-9,-9,-9,-9,-9
70046316,1,5,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046316,1,6,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046316,1,7,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046316,2,2,2019-02-26,4,0,0,1,1,0,1,1
70046316,2,3,2019-02-27,3,0,0,1,1,0,1,1
70046316,2,4,2019-02-28,2,0,0,1,1,0,1,1
70046316,2,5,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046316,2,6,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046316,2,7,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046319,1,2,2019-03-12,0,1,1,1,1,0,0,0
70046319,1,3,2019-03-13,-9,-9,-9,-9,-9,-9,-9,-9
70046319,1,4,2019-03-14,-9,-9,-9,-9,-9,-9,-9,-9
70046319,1,5,2019-03-15,-9,-9,-9,-9,-9,-9,-9,-9
70046319,1,6,2019-03-16,-9,-9,-9,-9,-9,-9,-9,-9
70046319,1,7,2019-03-17,-9,-9,-9,-9,-9,-9,-9,-9
70046327,1,2,2019-02-27,7,0,0,1,1,1,0,0
70046327,1,3,2019-02-28,25,0,0,1,1,31,0,0
70046327,1,4,2019-03-01,4,0,0,1,1,6,0,0
70046327,1,5,2019-03-02,0,0,0,-9,-9,0,0,0
70046327,1,6,2019-03-03,4,0,0,1,1,1,0,0
70046327,1,7,2019-03-04,9,0,1,1,1,3,0,0
70046340,1,2,2019-02-27,2,1,0,-9,1,0,1,0
70046340,1,3,2019-02-28,6,0,0,1,1,0,0,1
70046340,1,4,2019-03-01,8,0,0,1,1,0,1,1
70046340,1,5,2019-03-02,4,0,1,1,1,1,1,1
70046340,1,6,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046340,1,7,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046350,1,2,2019-03-01,10,0,0,1,1,0,1,1
70046350,1,3,2019-03-02,5,0,1,1,1,5,1,1
70046350,1,4,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046350,1,5,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046350,1,6,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046350,1,7,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046350,2,2,2019-03-01,6,0,0,1,1,0,1,1
70046350,2,3,2019-03-02,11,0,0,1,1,4,1,1
70046350,2,4,2019-03-03,4,0,0,1,1,0,1,1
70046350,2,5,2019-03-04,2,0,0,1,1,0,1,0
70046350,2,6,2019-03-05,5,0,0,1,1,0,0,1
70046350,2,7,2019-03-06,3,0,0,1,1,2,1,1
70046356,1,2,2019-02-26,2,0,0,1,1,0,1,1
70046356,1,3,2019-02-27,2,0,0,1,1,0,1,1
70046356,1,4,2019-02-28,7,0,0,1,1,1,1,1
70046356,1,5,2019-03-01,6,0,0,1,1,0,1,1
70046356,1,6,2019-03-02,7,0,0,1,1,0,1,1
70046356,1,7,2019-03-03,3,0,0,1,1,1,1,1
70046360,1,2,2019-03-02,0,0,0,-9,-9,0,1,1
70046360,1,3,2019-03-03,1,0,1,1,1,0,1,1
70046360,1,4,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046360,1,5,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046360,1,6,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046360,1,7,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046374,1,2,2019-02-27,0,0,0,-9,-9,0,1,1
70046374,1,3,2019-02-28,0,0,0,-9,-9,0,1,1
70046374,1,4,2019-03-01,1,1,1,1,1,0,1,0
70046374,1,5,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046374,1,6,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046374,1,7,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046381,1,2,2019-02-26,5,0,0,1,1,1,0,0
70046381,1,3,2019-02-27,-9,-9,-9,-9,-9,-9,-9,-9
70046381,1,4,2019-02-28,-9,-9,-9,-9,-9,-9,-9,-9
70046381,1,5,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046381,1,6,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046381,1,7,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046383,2,2,2019-03-02,4,0,1,1,1,0,1,1
70046383,2,3,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046383,2,4,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046383,2,5,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046383,2,6,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046383,2,7,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046396,1,2,2019-02-26,6,0,1,1,1,2,0,0
70046396,1,3,2019-02-27,-9,-9,-9,-9,-9,-9,-9,-9
70046396,1,4,2019-02-28,-9,-9,-9,-9,-9,-9,-9,-9
70046396,1,5,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046396,1,6,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046396,1,7,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046396,2,2,2019-02-26,3,0,0,1,1,0,0,0
70046396,2,3,2019-02-27,-9,-9,-9,-9,-9,-9,-9,-9
70046396,2,4,2019-02-28,-9,-9,-9,-9,-9,-9,-9,-9
70046396,2,5,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046396,2,6,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046396,2,7,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046403,1,2,2019-03-02,5,0,0,1,1,1,1,1
70046403,1,3,2019-03-03,2,0,0,1,1,0,1,1
70046403,1,4,2019-03-04,4,0,0,1,1,0,1,1
70046403,1,5,2019-03-05,4,0,0,1,1,3,1,1
70046403,1,6,2019-03-06,2,0,0,1,1,2,1,1
70046403,1,7,2019-03-07,1,0,1,1,1,1,1,0
70046406,1,2,2019-03-02,1,0,0,1,1,0,0,1
70046406,1,3,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046406,1,4,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046406,1,5,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046406,1,6,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046406,1,7,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046409,1,2,2019-02-27,4,0,0,-9,-9,0,1,1
70046409,1,3,2019-02-28,9,0,0,-9,-9,0,1,1
70046409,1,4,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046409,1,5,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046409,1,6,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046409,1,7,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046411,1,2,2019-03-01,3,0,0,1,1,3,1,1
70046411,1,3,2019-03-02,6,0,0,1,1,3,1,1
70046411,1,4,2019-03-03,1,0,1,1,1,1,1,0
70046411,1,5,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046411,1,6,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046411,1,7,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046413,1,2,2019-03-08,1,0,0,1,1,2,0,0
70046413,1,3,2019-03-09,0,0,0,-9,-9,0,0,0
70046413,1,4,2019-03-10,2,0,0,1,1,1,0,0
70046413,1,5,2019-03-11,-9,-9,-9,-9,-9,-9,-9,-9
70046413,1,6,2019-03-12,-9,-9,-9,-9,-9,-9,-9,-9
70046413,1,7,2019-03-13,-9,-9,-9,-9,-9,-9,-9,-9
70046423,1,2,2019-02-28,13,0,0,1,1,11,0,1
70046423,1,3,2019-03-01,2,0,1,1,1,0,1,1
70046423,1,4,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046423,1,5,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046423,1,6,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046423,1,7,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046434,1,2,2019-03-08,10,0,0,1,1,1,1,1
70046434,1,3,2019-03-09,3,0,0,1,1,0,1,1
70046434,1,4,2019-03-10,7,0,0,1,1,3,1,1
70046434,1,5,2019-03-11,7,0,0,1,1,7,1,1
70046434,1,6,2019-03-12,11,0,0,1,1,1,1,1
70046434,1,7,2019-03-13,6,0,1,1,1,10,1,1
70046440,1,2,2019-03-02,1,0,1,1,1,1,0,1
70046440,1,3,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046440,1,4,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046440,1,5,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046440,1,6,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046440,1,7,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046448,1,2,2019-03-07,2,0,1,1,1,0,1,0
70046448,1,3,2019-03-08,-9,-9,-9,-9,-9,-9,-9,-9
70046448,1,4,2019-03-09,-9,-9,-9,-9,-9,-9,-9,-9
70046448,1,5,2019-03-10,-9,-9,-9,-9,-9,-9,-9,-9
70046448,1,6,2019-03-11,-9,-9,-9,-9,-9,-9,-9,-9
70046448,1,7,2019-03-12,-9,-9,-9,-9,-9,-9,-9,-9
70046457,1,2,2019-03-07,1,0,1,1,1,4,1,0
70046457,1,3,2019-03-08,-9,-9,-9,-9,-9,-9,-9,-9
70046457,1,4,2019-03-09,-9,-9,-9,-9,-9,-9,-9,-9
70046457,1,5,2019-03-10,-9,-9,-9,-9,-9,-9,-9,-9
70046457,1,6,2019-03-11,-9,-9,-9,-9,-9,-9,-9,-9
70046457,1,7,2019-03-12,-9,-9,-9,-9,-9,-9,-9,-9
70046457,2,2,2019-03-07,8,0,1,1,1,1,1,1
70046457,2,3,2019-03-08,-9,-9,-9,-9,-9,-9,-9,-9
70046457,2,4,2019-03-09,-9,-9,-9,-9,-9,-9,-9,-9
70046457,2,5,2019-03-10,-9,-9,-9,-9,-9,-9,-9,-9
70046457,2,6,2019-03-11,-9,-9,-9,-9,-9,-9,-9,-9
70046457,2,7,2019-03-12,-9,-9,-9,-9,-9,-9,-9,-9
70046457,3,2,2019-03-07,3,0,0,1,1,3,1,1
70046457,3,3,2019-03-08,1,0,1,1,1,2,1,0
70046457,3,4,2019-03-09,-9,-9,-9,-9,-9,-9,-9,-9
70046457,3,5,2019-03-10,-9,-9,-9,-9,-9,-9,-9,-9
70046457,3,6,2019-03-11,-9,-9,-9,-9,-9,-9,-9,-9
70046457,3,7,2019-03-12,-9,-9,-9,-9,-9,-9,-9,-9
70046459,1,2,2019-03-02,6,0,1,1,1,3,1,0
70046459,1,3,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046459,1,4,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046459,1,5,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046459,1,6,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046459,1,7,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046459,2,2,2019-03-02,13,0,0,1,1,4,1,1
70046459,2,3,2019-03-03,7,0,0,1,1,2,1,1
70046459,2,4,2019-03-04,8,0,0,1,1,2,1,1
70046459,2,5,2019-03-05,13,0,0,1,1,4,1,1
70046459,2,6,2019-03-06,5,0,0,1,1,3,1,1
70046459,2,7,2019-03-07,6,0,0,1,1,5,1,1
70046460,1,2,2019-03-08,2,0,1,1,1,0,1,0
70046460,1,3,2019-03-09,-9,-9,-9,-9,-9,-9,-9,-9
70046460,1,4,2019-03-10,-9,-9,-9,-9,-9,-9,-9,-9
70046460,1,5,2019-03-11,-9,-9,-9,-9,-9,-9,-9,-9
70046460,1,6,2019-03-12,-9,-9,-9,-9,-9,-9,-9,-9
70046460,1,7,2019-03-13,-9,-9,-9,-9,-9,-9,-9,-9
70046460,2,2,2019-03-08,3,0,1,1,1,5,1,1
70046460,2,3,2019-03-09,-9,-9,-9,-9,-9,-9,-9,-9
70046460,2,4,2019-03-10,-9,-9,-9,-9,-9,-9,-9,-9
70046460,2,5,2019-03-11,-9,-9,-9,-9,-9,-9,-9,-9
70046460,2,6,2019-03-12,-9,-9,-9,-9,-9,-9,-9,-9
70046460,2,7,2019-03-13,-9,-9,-9,-9,-9,-9,-9,-9
70046465,1,2,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046465,1,3,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046465,1,4,2019-03-04,0,1,1,1,1,0,0,0
70046465,1,5,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046465,1,6,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046465,1,7,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046467,1,2,2019-03-01,4,0,0,1,1,0,1,1
70046467,1,3,2019-03-02,11,0,0,1,1,0,1,1
70046467,1,4,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046467,1,5,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046467,1,6,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046467,1,7,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046467,2,2,2019-03-01,4,0,0,1,1,7,1,1
70046467,2,3,2019-03-02,2,0,1,1,1,0,1,0
70046467,2,4,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046467,2,5,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046467,2,6,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046467,2,7,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046472,1,2,2019-03-01,5,0,0,1,1,0,1,1
70046472,1,3,2019-03-02,5,0,0,1,1,1,1,1
70046472,1,4,2019-03-03,4,0,0,1,1,0,1,1
70046472,1,5,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046472,1,6,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046472,1,7,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046476,1,2,2019-03-02,5,0,1,1,1,0,1,1
70046476,1,3,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046476,1,4,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046476,1,5,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046476,1,6,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046476,1,7,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046476,2,2,2019-03-02,1,0,0,1,1,0,1,1
70046476,2,3,2019-03-03,2,0,1,1,1,0,1,1
70046476,2,4,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046476,2,5,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046476,2,6,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046476,2,7,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046478,1,2,2019-03-12,7,0,0,1,1,11,1,1
70046478,1,3,2019-03-13,7,0,0,1,1,9,1,1
70046478,1,4,2019-03-14,1,0,1,1,1,0,1,0
70046478,1,5,2019-03-15,-9,-9,-9,-9,-9,-9,-9,-9
70046478,1,6,2019-03-16,-9,-9,-9,-9,-9,-9,-9,-9
70046478,1,7,2019-03-17,-9,-9,-9,-9,-9,-9,-9,-9
70046485,1,2,2019-02-27,2,0,0,1,1,0,1,1
70046485,1,3,2019-02-28,5,0,0,1,1,0,1,1
70046485,1,4,2019-03-01,3,0,1,1,1,0,1,0
70046485,1,5,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046485,1,6,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046485,1,7,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046496,1,2,2019-03-06,1,0,1,1,1,1,1,0
70046496,1,3,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046496,1,4,2019-03-08,-9,-9,-9,-9,-9,-9,-9,-9
70046496,1,5,2019-03-09,-9,-9,-9,-9,-9,-9,-9,-9
70046496,1,6,2019-03-10,-9,-9,-9,-9,-9,-9,-9,-9
70046496,1,7,2019-03-11,-9,-9,-9,-9,-9,-9,-9,-9
70046497,1,2,2019-03-14,6,0,1,1,1,1,1,1
70046497,1,3,2019-03-15,-9,-9,-9,-9,-9,-9,-9,-9
70046497,1,4,2019-03-16,-9,-9,-9,-9,-9,-9,-9,-9
70046497,1,5,2019-03-17,-9,-9,-9,-9,-9,-9,-9,-9
70046497,1,6,2019-03-18,-9,-9,-9,-9,-9,-9,-9,-9
70046497,1,7,2019-03-19,-9,-9,-9,-9,-9,-9,-9,-9
70046504,1,2,2019-03-06,1,0,1,1,1,0,0,0
70046504,1,3,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046504,1,4,2019-03-08,-9,-9,-9,-9,-9,-9,-9,-9
70046504,1,5,2019-03-09,-9,-9,-9,-9,-9,-9,-9,-9
70046504,1,6,2019-03-10,-9,-9,-9,-9,-9,-9,-9,-9
70046504,1,7,2019-03-11,-9,-9,-9,-9,-9,-9,-9,-9
70046515,1,2,2019-02-26,7,0,0,1,1,1,1,1
70046515,1,3,2019-02-27,8,0,0,1,1,0,1,1
70046515,1,4,2019-02-28,6,0,0,1,1,0,1,1
70046515,1,5,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046515,1,6,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046515,1,7,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046523,2,2,2019-02-26,7,0,0,1,1,125,1,1
70046523,2,3,2019-02-27,11,0,0,1,1,108,1,1
70046523,2,4,2019-02-28,2,0,1,1,1,4,1,0
70046523,2,5,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046523,2,6,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046523,2,7,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046528,2,2,2019-03-02,2,1,0,1,1,0,1,1
70046528,2,3,2019-03-03,0,0,0,-9,-9,0,1,1
70046528,2,4,2019-03-04,2,0,0,1,1,0,1,0
70046528,2,5,2019-03-05,0,0,0,-9,-9,0,0,0
70046528,2,6,2019-03-06,0,0,0,-9,-9,0,0,0
70046528,2,7,2019-03-07,4,0,0,1,1,0,0,0
70046528,3,2,2019-03-02,2,0,1,1,1,1,1,1
70046528,3,3,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046528,3,4,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046528,3,5,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046528,3,6,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046528,3,7,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046532,1,2,2019-02-27,1,0,1,1,1,0,1,0
70046532,1,3,2019-02-28,-9,-9,-9,-9,-9,-9,-9,-9
70046532,1,4,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046532,1,5,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046532,1,6,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046532,1,7,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046532,2,2,2019-02-27,1,0,1,1,1,0,1,0
70046532,2,3,2019-02-28,-9,-9,-9,-9,-9,-9,-9,-9
70046532,2,4,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046532,2,5,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046532,2,6,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046532,2,7,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046537,1,2,2019-03-08,10,0,1,1,1,2,1,1
70046537,1,3,2019-03-09,-9,-9,-9,-9,-9,-9,-9,-9
70046537,1,4,2019-03-10,-9,-9,-9,-9,-9,-9,-9,-9
70046537,1,5,2019-03-11,-9,-9,-9,-9,-9,-9,-9,-9
70046537,1,6,2019-03-12,-9,-9,-9,-9,-9,-9,-9,-9
70046537,1,7,2019-03-13,-9,-9,-9,-9,-9,-9,-9,-9
70046537,2,2,2019-03-08,2,0,0,1,1,0,1,1
70046537,2,3,2019-03-09,4,0,0,1,1,0,1,1
70046537,2,4,2019-03-10,4,0,0,1,1,1,1,1
70046537,2,5,2019-03-11,4,0,1,1,1,1,1,1
70046537,2,6,2019-03-12,-9,-9,-9,-9,-9,-9,-9,-9
70046537,2,7,2019-03-13,-9,-9,-9,-9,-9,-9,-9,-9
70046551,1,2,2019-03-07,1,0,1,1,1,0,1,0
70046551,1,3,2019-03-08,-9,-9,-9,-9,-9,-9,-9,-9
70046551,1,4,2019-03-09,-9,-9,-9,-9,-9,-9,-9,-9
70046551,1,5,2019-03-10,-9,-9,-9,-9,-9,-9,-9,-9
70046551,1,6,2019-03-11,-9,-9,-9,-9,-9,-9,-9,-9
70046551,1,7,2019-03-12,-9,-9,-9,-9,-9,-9,-9,-9
70046552,1,2,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046552,1,3,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046552,1,4,2019-03-04,1,0,0,1,1,1,0,1
70046552,1,5,2019-03-05,2,0,1,1,1,0,1,0
70046552,1,6,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046552,1,7,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046563,1,2,2019-02-26,5,0,1,1,1,2,1,1
70046563,1,3,2019-02-27,-9,-9,-9,-9,-9,-9,-9,-9
70046563,1,4,2019-02-28,-9,-9,-9,-9,-9,-9,-9,-9
70046563,1,5,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046563,1,6,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046563,1,7,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046565,1,2,2019-03-12,4,0,1,1,1,0,1,1
70046565,1,3,2019-03-13,-9,-9,-9,-9,-9,-9,-9,-9
70046565,1,4,2019-03-14,-9,-9,-9,-9,-9,-9,-9,-9
70046565,1,5,2019-03-15,-9,-9,-9,-9,-9,-9,-9,-9
70046565,1,6,2019-03-16,-9,-9,-9,-9,-9,-9,-9,-9
70046565,1,7,2019-03-17,-9,-9,-9,-9,-9,-9,-9,-9
70046567,1,2,2019-03-02,3,0,1,1,1,1,1,1
70046567,1,3,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046567,1,4,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046567,1,5,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046567,1,6,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046567,1,7,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046567,2,2,2019-03-02,2,0,1,1,1,0,1,1
70046567,2,3,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046567,2,4,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046567,2,5,2019-03-05,-9,-9,-9,-9,-9,-9,-9,-9
70046567,2,6,2019-03-06,-9,-9,-9,-9,-9,-9,-9,-9
70046567,2,7,2019-03-07,-9,-9,-9,-9,-9,-9,-9,-9
70046573,1,2,2019-03-06,6,0,0,1,1,1,1,1
70046573,1,3,2019-03-07,2,0,0,1,1,0,1,1
70046573,1,4,2019-03-08,3,0,0,1,1,0,1,1
70046573,1,5,2019-03-09,5,0,0,1,1,1,1,1
70046573,1,6,2019-03-10,3,0,0,1,1,1,1,1
70046573,1,7,2019-03-11,5,0,1,1,1,0,1,1
70046581,2,2,2019-03-06,6,0,0,1,1,4,1,1
70046581,2,3,2019-03-07,6,0,0,1,1,0,1,1
70046581,2,4,2019-03-08,12,0,0,1,1,4,1,1
70046581,2,5,2019-03-09,7,0,1,1,1,3,1,0
70046581,2,6,2019-03-10,-9,-9,-9,-9,-9,-9,-9,-9
70046581,2,7,2019-03-11,-9,-9,-9,-9,-9,-9,-9,-9
70046584,1,2,2019-02-26,2,0,0,1,1,0,1,1
70046584,1,3,2019-02-27,7,0,0,1,1,1,1,1
70046584,1,4,2019-02-28,2,0,0,1,1,1,1,1
70046584,1,5,2019-03-01,10,0,0,1,1,0,1,1
70046584,1,6,2019-03-02,7,0,0,1,1,1,1,1
70046584,1,7,2019-03-03,6,0,0,1,1,1,1,1
70046588,1,2,2019-02-27,12,0,0,1,1,1,1,1
70046588,1,3,2019-02-28,6,0,1,1,1,3,1,0
70046588,1,4,2019-03-01,-9,-9,-9,-9,-9,-9,-9,-9
70046588,1,5,2019-03-02,-9,-9,-9,-9,-9,-9,-9,-9
70046588,1,6,2019-03-03,-9,-9,-9,-9,-9,-9,-9,-9
70046588,1,7,2019-03-04,-9,-9,-9,-9,-9,-9,-9,-9
70046589,1,2,2019-03-02,7,0,0,1,1,1,1,1
70046589,1,3,2019-03-03,3,0,0,1,1,1,1,1
70046589,1,4,2019-03-04,5,0,0,1,1,0,1,1
